parallel_all_run_1_mfm
pres,tempc,vlow,mflow,setpoint,comp
14.04,25.73,0.2916,0.2779,0,Air
14.04,25.73,0.2907,0.2770,0,Air
14.04,25.73,0.2902,0.2765,0,Air
14.04,25.73,0.2897,0.2761,0,Air
14.04,25.73,0.2895,0.2759,0,Air
14.04,25.73,0.2894,0.2758,0,Air
14.04,25.73,0.2893,0.2757,0,Air
14.04,25.73,0.2885,0.2749,0,Air
14.04,25.73,0.2878,0.2743,0,Air
14.04,25.73,0.2874,0.2739,0,Air
14.04,25.73,0.2871,0.2736,0,Air
14.04,25.73,0.2869,0.2734,0,Air
14.04,25.73,0.2868,0.2733,0,Air
14.04,25.73,0.2867,0.2732,0,Air
14.04,25.73,0.2868,0.2733,0,Air
14.04,25.73,0.2869,0.2734,0,Air
14.04,25.73,0.2871,0.2736,0,Air
14.04,25.73,0.2874,0.2739,0,Air
14.04,25.73,0.2877,0.2741,0,Air
14.04,25.73,0.2880,0.2745,0,Air
14.04,25.73,0.2884,0.2748,0,Air
14.04,25.73,0.2886,0.2750,0,Air
14.04,25.73,0.2886,0.2750,0,Air
14.04,25.73,0.2886,0.2750,0,Air
14.04,25.73,0.2887,0.2751,0,Air
14.04,25.73,0.2886,0.2750,0,Air
14.04,25.73,0.2881,0.2746,0,Air
14.04,25.73,0.2878,0.2743,0,Air
14.04,25.73,0.2875,0.2740,0,Air
14.04,25.73,0.2873,0.2738,0,Air
14.04,25.73,0.2870,0.2735,0,Air
14.04,25.73,0.2871,0.2736,0,Air
14.04,25.73,0.2872,0.2737,0,Air
14.04,25.73,0.2873,0.2738,0,Air
14.04,25.73,0.2875,0.2740,0,Air
14.04,25.73,0.2880,0.2745,0,Air
14.04,25.73,0.2885,0.2750,0,Air
14.04,25.73,0.2890,0.2754,0,Air
14.04,25.73,0.2894,0.2758,0,Air
14.04,25.73,0.2897,0.2761,0,Air
14.04,25.73,0.2900,0.2764,0,Air
14.04,25.73,0.2904,0.2767,0,Air
14.04,25.73,0.2906,0.2769,0,Air
14.04,25.73,0.2909,0.2772,0,Air
14.04,25.73,0.2913,0.2776,0,Air
14.04,25.73,0.2915,0.2778,0,Air
14.04,25.73,0.2917,0.2780,0,Air
14.04,25.73,0.2920,0.2782,0,Air
14.04,25.73,0.2921,0.2784,0,Air
14.04,25.73,0.2923,0.2785,0,Air
14.04,25.73,0.2924,0.2786,0,Air
14.04,25.73,0.2925,0.2787,0,Air
14.04,25.73,0.2925,0.2788,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2928,0.2790,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2930,0.2792,0,Air
14.04,25.73,0.2930,0.2792,0,Air
14.04,25.73,0.2930,0.2793,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2930,0.2793,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2931,0.2794,0,Air
14.04,25.73,0.2932,0.2794,0,Air
14.04,25.73,0.2932,0.2794,0,Air
14.04,25.73,0.2932,0.2794,0,Air
14.04,25.73,0.2932,0.2794,0,Air
14.04,25.73,0.2932,0.2794,0,Air
14.04,25.73,0.2932,0.2795,0,Air
14.04,25.73,0.2933,0.2795,0,Air
14.04,25.73,0.2933,0.2795,0,Air
14.04,25.73,0.2933,0.2795,0,Air
14.04,25.73,0.2934,0.2796,0,Air
14.04,25.73,0.2939,0.2801,0,Air
14.04,25.73,0.2947,0.2809,0,Air
14.04,25.73,0.2962,0.2823,0,Air
14.04,25.73,0.2979,0.2839,0,Air
14.04,25.73,0.2995,0.2854,0,Air
14.04,25.73,0.3012,0.2870,0,Air
14.04,25.73,0.3025,0.2883,0,Air
14.04,25.73,0.3036,0.2893,0,Air
14.04,25.73,0.3047,0.2904,0,Air
14.04,25.73,0.3057,0.2913,0,Air
14.04,25.73,0.3063,0.2919,0,Air
14.04,25.73,0.3066,0.2922,0,Air
14.04,25.73,0.3068,0.2924,0,Air
14.04,25.73,0.3069,0.2925,0,Air
14.04,25.73,0.3065,0.2921,0,Air
14.04,25.73,0.3060,0.2916,0,Air
14.04,25.73,0.3054,0.2910,0,Air
14.04,25.73,0.3048,0.2905,0,Air
14.04,25.73,0.3044,0.2901,0,Air
14.04,25.73,0.3037,0.2894,0,Air
14.04,25.73,0.3027,0.2885,0,Air
14.04,25.73,0.3018,0.2876,0,Air
14.04,25.73,0.3011,0.2870,0,Air
14.04,25.73,0.3004,0.2862,0,Air
14.04,25.73,0.2996,0.2855,0,Air
14.04,25.73,0.2990,0.2850,0,Air
14.04,25.73,0.2985,0.2844,0,Air
14.04,25.73,0.2976,0.2836,0,Air
14.04,25.73,0.2969,0.2829,0,Air
14.04,25.73,0.2960,0.2821,0,Air
14.04,25.73,0.2950,0.2811,0,Air
14.04,25.73,0.2942,0.2804,0,Air
14.04,25.73,0.2935,0.2797,0,Air
14.04,25.73,0.2930,0.2792,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2923,0.2786,0,Air
14.04,25.73,0.2921,0.2784,0,Air
14.04,25.73,0.2919,0.2781,0,Air
14.04,25.73,0.2917,0.2780,0,Air
14.04,25.73,0.2916,0.2779,0,Air
14.04,25.73,0.2915,0.2778,0,Air
14.04,25.73,0.2914,0.2777,0,Air
14.04,25.73,0.2914,0.2777,0,Air
14.04,25.73,0.2913,0.2776,0,Air
14.04,25.73,0.2912,0.2775,0,Air
14.04,25.73,0.2911,0.2774,0,Air
14.04,25.73,0.2911,0.2774,0,Air
14.04,25.73,0.2911,0.2773,0,Air
14.04,25.73,0.2911,0.2774,0,Air
14.04,25.73,0.2910,0.2773,0,Air
14.04,25.73,0.2911,0.2773,0,Air
14.04,25.73,0.2910,0.2773,0,Air
14.04,25.73,0.2909,0.2773,0,Air
14.04,25.73,0.2909,0.2772,0,Air
14.04,25.73,0.2909,0.2773,0,Air
14.04,25.73,0.2909,0.2773,0,Air
14.04,25.73,0.2910,0.2773,0,Air
14.04,25.73,0.2912,0.2775,0,Air
14.04,25.73,0.2914,0.2777,0,Air
14.04,25.73,0.2914,0.2777,0,Air
14.04,25.73,0.2913,0.2776,0,Air
14.04,25.73,0.2911,0.2773,0,Air
14.04,25.73,0.2902,0.2766,0,Air
14.04,25.73,0.2897,0.2761,0,Air
14.03,25.73,0.2892,0.2756,0,Air
14.04,25.73,0.2891,0.2755,0,Air
14.04,25.73,0.2889,0.2753,0,Air
14.04,25.73,0.2887,0.2752,0,Air
14.04,25.73,0.2888,0.2752,0,Air
14.04,25.73,0.2888,0.2752,0,Air
14.04,25.73,0.2889,0.2754,0,Air
14.04,25.73,0.2889,0.2753,0,Air
14.04,25.73,0.2889,0.2753,0,Air
14.04,25.73,0.2891,0.2755,0,Air
14.04,25.73,0.2893,0.2757,0,Air
14.04,25.73,0.2894,0.2758,0,Air
14.04,25.73,0.2894,0.2758,0,Air
14.04,25.73,0.2894,0.2758,0,Air
14.04,25.73,0.2895,0.2759,0,Air
14.04,25.73,0.2894,0.2758,0,Air
14.04,25.73,0.2891,0.2755,0,Air
14.04,25.73,0.2888,0.2752,0,Air
14.04,25.73,0.2883,0.2748,0,Air
14.04,25.73,0.2879,0.2744,0,Air
14.04,25.73,0.2875,0.2740,0,Air
14.04,25.73,0.2874,0.2739,0,Air
14.04,25.73,0.2871,0.2736,0,Air
14.04,25.73,0.2872,0.2737,0,Air
14.04,25.73,0.2872,0.2737,0,Air
14.04,25.73,0.2877,0.2741,0,Air
14.04,25.73,0.2883,0.2747,0,Air
14.04,25.73,0.2889,0.2753,0,Air
14.04,25.73,0.2893,0.2757,0,Air
14.04,25.73,0.2899,0.2763,0,Air
14.04,25.73,0.2903,0.2766,0,Air
14.04,25.73,0.2907,0.2770,0,Air
14.04,25.73,0.2912,0.2775,0,Air
14.04,25.73,0.2916,0.2779,0,Air
14.04,25.73,0.2919,0.2781,0,Air
14.04,25.73,0.2921,0.2784,0,Air
14.04,25.73,0.2923,0.2786,0,Air
14.04,25.73,0.2924,0.2787,0,Air
14.04,25.73,0.2925,0.2788,0,Air
14.04,25.73,0.2930,0.2792,0,Air
14.04,25.73,0.2937,0.2799,0,Air
14.04,25.73,0.2949,0.2810,0,Air
14.04,25.73,0.2964,0.2825,0,Air
14.04,25.73,0.2979,0.2839,0,Air
14.04,25.73,0.2996,0.2855,0,Air
14.04,25.73,0.3011,0.2870,0,Air
14.04,25.73,0.3025,0.2882,0,Air
14.04,25.73,0.3036,0.2893,0,Air
14.04,25.73,0.3046,0.2903,0,Air
14.04,25.73,0.3055,0.2911,0,Air
14.04,25.73,0.3059,0.2915,0,Air
14.04,25.73,0.3062,0.2918,0,Air
14.04,25.73,0.3063,0.2919,0,Air
14.04,25.73,0.3062,0.2918,0,Air
14.04,25.73,0.3058,0.2914,0,Air
14.04,25.73,0.3054,0.2911,0,Air
14.04,25.73,0.3050,0.2907,0,Air
14.04,25.73,0.3046,0.2902,0,Air
14.04,25.73,0.3039,0.2896,0,Air
14.04,25.73,0.3034,0.2891,0,Air
14.04,25.73,0.3025,0.2883,0,Air
14.04,25.73,0.3016,0.2874,0,Air
14.04,25.73,0.3006,0.2864,0,Air
14.04,25.73,0.2997,0.2856,0,Air
14.04,25.73,0.2991,0.2850,0,Air
14.04,25.73,0.2983,0.2843,0,Air
14.04,25.73,0.2977,0.2837,0,Air
14.04,25.73,0.2969,0.2829,0,Air
14.04,25.73,0.2960,0.2821,0,Air
14.04,25.73,0.2948,0.2810,0,Air
14.04,25.73,0.2939,0.2801,0,Air
14.04,25.73,0.2932,0.2794,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2922,0.2785,0,Air
14.04,25.73,0.2919,0.2782,0,Air
14.04,25.73,0.2916,0.2779,0,Air
14.04,25.73,0.2914,0.2777,0,Air
14.04,25.73,0.2913,0.2776,0,Air
14.04,25.73,0.2914,0.2777,0,Air
14.04,25.73,0.2914,0.2777,0,Air
14.04,25.73,0.2914,0.2777,0,Air
14.04,25.73,0.2913,0.2776,0,Air
14.04,25.73,0.2912,0.2775,0,Air
14.04,25.73,0.2905,0.2769,0,Air
14.04,25.73,0.2898,0.2762,0,Air
14.04,25.73,0.2893,0.2757,0,Air
14.04,25.73,0.2890,0.2754,0,Air
14.04,25.73,0.2887,0.2752,0,Air
14.04,25.73,0.2886,0.2750,0,Air
14.04,25.73,0.2884,0.2748,0,Air
14.04,25.73,0.2885,0.2749,0,Air
14.04,25.73,0.2885,0.2749,0,Air
14.04,25.73,0.2886,0.2750,0,Air
14.04,25.73,0.2889,0.2754,0,Air
14.04,25.73,0.2890,0.2754,0,Air
14.04,25.73,0.2892,0.2756,0,Air
14.04,25.73,0.2892,0.2756,0,Air
14.04,25.73,0.2893,0.2757,0,Air
14.04,25.73,0.2894,0.2757,0,Air
14.04,25.73,0.2893,0.2757,0,Air
14.04,25.73,0.2890,0.2754,0,Air
14.04,25.73,0.2887,0.2752,0,Air
14.04,25.73,0.2883,0.2748,0,Air
14.04,25.73,0.2880,0.2744,0,Air
14.04,25.73,0.2874,0.2739,0,Air
14.04,25.73,0.2873,0.2738,0,Air
14.04,25.73,0.2871,0.2736,0,Air
14.04,25.73,0.2872,0.2737,0,Air
14.04,25.73,0.2873,0.2738,0,Air
14.04,25.73,0.2875,0.2740,0,Air
14.04,25.73,0.2879,0.2743,0,Air
14.04,25.73,0.2884,0.2748,0,Air
14.04,25.73,0.2889,0.2753,0,Air
14.04,25.73,0.2895,0.2759,0,Air
14.04,25.73,0.2900,0.2764,0,Air
14.04,25.73,0.2906,0.2769,0,Air
14.04,25.73,0.2909,0.2772,0,Air
14.04,25.73,0.2912,0.2775,0,Air
14.04,25.73,0.2914,0.2777,0,Air
14.04,25.73,0.2916,0.2779,0,Air
14.04,25.73,0.2917,0.2780,0,Air
14.04,25.73,0.2919,0.2781,0,Air
14.04,25.73,0.2920,0.2782,0,Air
14.04,25.73,0.2921,0.2783,0,Air
14.04,25.73,0.2921,0.2784,0,Air
14.04,25.73,0.2921,0.2784,0,Air
14.04,25.73,0.2923,0.2785,0,Air
14.04,25.73,0.2923,0.2786,0,Air
14.04,25.73,0.2921,0.2784,0,Air
14.04,25.73,0.2919,0.2781,0,Air
14.04,25.73,0.2920,0.2782,0,Air
14.04,25.73,0.2921,0.2784,0,Air
14.04,25.73,0.2922,0.2784,0,Air
14.04,25.73,0.2923,0.2786,0,Air
14.04,25.73,0.2924,0.2786,0,Air
14.04,25.73,0.2925,0.2787,0,Air
14.04,25.73,0.2925,0.2788,0,Air
14.04,25.73,0.2925,0.2788,0,Air
14.04,25.73,0.2925,0.2788,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2928,0.2790,0,Air
14.04,25.73,0.2928,0.2790,0,Air
14.04,25.73,0.2928,0.2790,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2930,0.2792,0,Air
14.04,25.73,0.2930,0.2792,0,Air
14.04,25.73,0.2930,0.2792,0,Air
14.04,25.73,0.2930,0.2792,0,Air
14.04,25.73,0.2930,0.2792,0,Air
14.03,25.73,0.2930,0.2792,0,Air
14.04,25.73,0.2930,0.2793,0,Air
14.04,25.73,0.2930,0.2793,0,Air
14.04,25.73,0.2930,0.2793,0,Air
14.04,25.73,0.2930,0.2793,0,Air
14.04,25.73,0.2930,0.2793,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2932,0.2794,0,Air
14.04,25.73,0.2928,0.2790,0,Air
14.04,25.73,0.2922,0.2784,0,Air
14.04,25.73,0.2919,0.2782,0,Air
14.04,25.73,0.2919,0.2781,0,Air
14.04,25.73,0.2920,0.2782,0,Air
14.04,25.73,0.2921,0.2784,0,Air
14.04,25.73,0.2922,0.2785,0,Air
14.04,25.73,0.2923,0.2786,0,Air
14.04,25.73,0.2924,0.2787,0,Air
14.04,25.73,0.2925,0.2788,0,Air
14.04,25.73,0.2926,0.2788,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2928,0.2790,0,Air
14.04,25.73,0.2928,0.2790,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2930,0.2792,0,Air
14.04,25.73,0.2932,0.2795,0,Air
14.04,25.73,0.2939,0.2800,0,Air
14.04,25.73,0.2950,0.2811,0,Air
14.04,25.73,0.2968,0.2829,0,Air
14.04,25.73,0.2985,0.2845,0,Air
14.04,25.73,0.3002,0.2862,0,Air
14.04,25.73,0.3016,0.2875,0,Air
14.04,25.73,0.3029,0.2886,0,Air
14.04,25.73,0.3043,0.2899,0,Air
14.04,25.73,0.3052,0.2909,0,Air
14.04,25.73,0.3061,0.2917,0,Air
14.04,25.73,0.3071,0.2926,0,Air
14.04,25.73,0.3077,0.2932,0,Air
14.04,25.73,0.3080,0.2936,0,Air
14.04,25.73,0.3081,0.2936,0,Air
14.04,25.73,0.3081,0.2936,0,Air
14.04,25.73,0.3079,0.2934,0,Air
14.04,25.73,0.3073,0.2929,0,Air
14.04,25.73,0.3066,0.2922,0,Air
14.04,25.73,0.3061,0.2917,0,Air
14.04,25.73,0.3056,0.2912,0,Air
14.04,25.73,0.3052,0.2908,0,Air
14.04,25.73,0.3045,0.2901,0,Air
14.04,25.73,0.3037,0.2895,0,Air
14.04,25.73,0.3030,0.2888,0,Air
14.04,25.73,0.3022,0.2880,0,Air
14.04,25.73,0.3012,0.2871,0,Air
14.04,25.73,0.3005,0.2864,0,Air
14.04,25.73,0.2997,0.2856,0,Air
14.04,25.73,0.2989,0.2848,0,Air
14.03,25.73,0.2981,0.2841,0,Air
14.04,25.73,0.2971,0.2832,0,Air
14.04,25.73,0.2962,0.2823,0,Air
14.04,25.73,0.2952,0.2813,0,Air
14.04,25.73,0.2945,0.2806,0,Air
14.04,25.73,0.2939,0.2800,0,Air
14.04,25.73,0.2935,0.2796,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2926,0.2788,0,Air
14.04,25.73,0.2924,0.2786,0,Air
14.04,25.73,0.2923,0.2786,0,Air
14.04,25.73,0.2922,0.2784,0,Air
14.04,25.73,0.2921,0.2783,0,Air
14.04,25.73,0.2920,0.2782,0,Air
14.04,25.73,0.2919,0.2782,0,Air
14.04,25.73,0.2919,0.2781,0,Air
14.04,25.73,0.2919,0.2781,0,Air
14.04,25.73,0.2920,0.2782,0,Air
14.04,25.73,0.2921,0.2784,0,Air
14.04,25.73,0.2923,0.2786,0,Air
14.04,25.73,0.2923,0.2786,0,Air
14.04,25.73,0.2922,0.2784,0,Air
14.04,25.73,0.2921,0.2783,0,Air
14.04,25.73,0.2913,0.2776,0,Air
14.04,25.73,0.2907,0.2771,0,Air
14.04,25.73,0.2904,0.2767,0,Air
14.04,25.73,0.2900,0.2764,0,Air
14.04,25.73,0.2899,0.2763,0,Air
14.04,25.73,0.2897,0.2761,0,Air
14.04,25.73,0.2898,0.2761,0,Air
14.04,25.73,0.2897,0.2761,0,Air
14.04,25.73,0.2898,0.2761,0,Air
14.04,25.73,0.2898,0.2762,0,Air
14.04,25.73,0.2899,0.2763,0,Air
14.04,25.73,0.2899,0.2763,0,Air
14.04,25.73,0.2898,0.2762,0,Air
14.04,25.73,0.2899,0.2763,0,Air
14.04,25.73,0.2899,0.2762,0,Air
14.04,25.73,0.2899,0.2763,0,Air
14.04,25.73,0.2899,0.2763,0,Air
14.04,25.73,0.2899,0.2763,0,Air
14.04,25.73,0.2899,0.2763,0,Air
14.04,25.73,0.2898,0.2762,0,Air
14.04,25.73,0.2899,0.2763,0,Air
14.04,25.73,0.2897,0.2761,0,Air
14.04,25.73,0.2894,0.2758,0,Air
14.04,25.73,0.2893,0.2757,0,Air
14.04,25.73,0.2893,0.2757,0,Air
14.04,25.73,0.2887,0.2752,0,Air
14.04,25.73,0.2882,0.2746,0,Air
14.04,25.73,0.2878,0.2743,0,Air
14.04,25.73,0.2877,0.2741,0,Air
14.04,25.73,0.2875,0.2739,0,Air
14.04,25.73,0.2875,0.2739,0,Air
14.04,25.73,0.2877,0.2741,0,Air
14.04,25.73,0.2880,0.2744,0,Air
14.04,25.73,0.2883,0.2747,0,Air
14.04,25.73,0.2890,0.2754,0,Air
14.04,25.73,0.2896,0.2759,0,Air
14.04,25.73,0.2901,0.2764,0,Air
14.04,25.73,0.2904,0.2768,0,Air
14.04,25.73,0.2907,0.2770,0,Air
14.04,25.73,0.2909,0.2771,0,Air
14.04,25.73,0.2909,0.2772,0,Air
14.04,25.73,0.2913,0.2776,0,Air
14.04,25.73,0.2916,0.2779,0,Air
14.04,25.73,0.2919,0.2781,0,Air
14.04,25.73,0.2922,0.2785,0,Air
14.04,25.73,0.2925,0.2787,0,Air
14.04,25.73,0.2927,0.2789,0,Air
14.04,25.73,0.2929,0.2791,0,Air
14.04,25.73,0.2930,0.2792,0,Air
14.04,25.73,0.2931,0.2793,0,Air
14.04,25.73,0.2933,0.2795,0,Air
14.04,25.73,0.2934,0.2796,0,Air
14.04,25.73,0.2935,0.2797,0,Air
14.04,25.73,0.2936,0.2798,0,Air
14.04,25.73,0.2936,0.2798,0,Air
14.04,25.73,0.2937,0.2799,0,Air
14.04,25.74,0.2943,0.2804,0,Air
14.04,25.74,0.2951,0.2812,0,Air
14.04,25.74,0.2966,0.2827,0,Air
14.04,25.73,0.2979,0.2839,0,Air
14.04,25.74,0.2994,0.2853,0,Air
14.04,25.74,0.3009,0.2868,0,Air
14.04,25.74,0.3021,0.2879,0,Air
14.04,25.74,0.3032,0.2889,0,Air
14.04,25.74,0.3043,0.2899,0,Air
14.04,25.74,0.3052,0.2908,0,Air
14.04,25.74,0.3059,0.2915,0,Air
14.04,25.74,0.3064,0.2920,0,Air
14.04,25.74,0.3068,0.2923,0,Air
14.04,25.74,0.3067,0.2923,0,Air
14.04,25.74,0.3064,0.2920,0,Air
14.04,25.74,0.3060,0.2916,0,Air
14.04,25.74,0.3057,0.2913,0,Air
14.04,25.74,0.3052,0.2908,0,Air
14.04,25.74,0.3045,0.2902,0,Air
14.04,25.74,0.3037,0.2895,0,Air
14.04,25.74,0.3030,0.2887,0,Air
14.04,25.74,0.3025,0.2882,0,Air
14.04,25.74,0.3017,0.2875,0,Air
14.04,25.74,0.3009,0.2867,0,Air
14.04,25.74,0.3000,0.2859,0,Air
14.04,25.74,0.2993,0.2852,0,Air
14.04,25.74,0.2985,0.2844,0,Air
14.04,25.74,0.2976,0.2836,0,Air
14.04,25.74,0.2966,0.2827,0,Air
14.04,25.74,0.2959,0.2820,0,Air
14.04,25.74,0.2953,0.2814,0,Air
14.04,25.74,0.2944,0.2805,0,Air
14.04,25.74,0.2935,0.2796,0,Air
14.04,25.74,0.2924,0.2787,0,Air
14.04,25.74,0.2914,0.2777,0,Air
14.04,25.74,0.2907,0.2770,0,Air
14.04,25.74,0.2902,0.2765,0,Air
14.04,25.74,0.2898,0.2761,0,Air
14.04,25.74,0.2896,0.2759,0,Air
14.04,25.74,0.2895,0.2758,0,Air
14.04,25.74,0.2893,0.2757,0,Air
14.04,25.74,0.2893,0.2757,0,Air
14.04,25.74,0.2891,0.2755,0,Air
14.04,25.74,0.2882,0.2746,0,Air
14.04,25.74,0.2876,0.2740,0,Air
14.04,25.74,0.2870,0.2735,0,Air
14.04,25.74,0.2868,0.2733,0,Air
14.04,25.74,0.2867,0.2732,0,Air
14.04,25.74,0.2867,0.2732,0,Air
14.04,25.74,0.2867,0.2732,0,Air
14.04,25.74,0.2868,0.2732,0,Air
14.04,25.74,0.2871,0.2736,0,Air
14.04,25.74,0.2872,0.2736,0,Air
14.04,25.74,0.2875,0.2739,0,Air
14.04,25.74,0.2880,0.2744,0,Air
14.04,25.74,0.2883,0.2747,0,Air
14.04,25.74,0.2887,0.2751,0,Air
14.04,25.74,0.2888,0.2752,0,Air
14.04,25.74,0.2889,0.2754,0,Air
14.04,25.74,0.2889,0.2753,0,Air
14.04,25.74,0.2890,0.2754,0,Air
14.04,25.74,0.2890,0.2754,0,Air
14.04,25.74,0.2891,0.2755,0,Air
14.04,25.74,0.2887,0.2752,0,Air
14.04,25.74,0.2884,0.2748,0,Air
14.04,25.74,0.2879,0.2743,0,Air
14.04,25.74,0.2877,0.2741,0,Air
14.04,25.74,0.2872,0.2737,0,Air
14.04,25.74,0.2872,0.2737,0,Air
14.04,25.74,0.2870,0.2735,0,Air
14.04,25.74,0.2871,0.2736,0,Air
14.04,25.74,0.2873,0.2738,0,Air
14.04,25.74,0.2878,0.2742,0,Air
14.04,25.74,0.2881,0.2746,0,Air
14.04,25.74,0.2886,0.2750,0,Air
14.04,25.74,0.2891,0.2755,0,Air
14.04,25.74,0.2895,0.2758,0,Air
14.04,25.74,0.2900,0.2763,0,Air
14.04,25.74,0.2904,0.2767,0,Air
14.04,25.74,0.2907,0.2771,0,Air
14.04,25.74,0.2911,0.2773,0,Air
14.04,25.74,0.2913,0.2776,0,Air
14.04,25.74,0.2914,0.2777,0,Air
14.04,25.74,0.2916,0.2779,0,Air
14.04,25.74,0.2915,0.2778,0,Air
14.04,25.74,0.2913,0.2776,0,Air
14.04,25.74,0.2912,0.2775,0,Air
14.04,25.74,0.2911,0.2774,0,Air
14.04,25.74,0.2912,0.2775,0,Air
14.04,25.74,0.2913,0.2776,0,Air
14.04,25.74,0.2914,0.2777,0,Air
14.04,25.74,0.2914,0.2777,0,Air
14.04,25.74,0.2916,0.2779,0,Air
14.04,25.74,0.2917,0.2779,0,Air
14.04,25.74,0.2918,0.2780,0,Air
14.04,25.74,0.2915,0.2778,0,Air
14.04,25.74,0.2914,0.2777,0,Air
14.04,25.74,0.2918,0.2780,0,Air
14.04,25.74,0.2923,0.2786,0,Air
14.04,25.74,0.2930,0.2792,0,Air
14.04,25.74,0.2935,0.2797,0,Air
14.04,25.74,0.2940,0.2802,0,Air
14.04,25.74,0.2947,0.2808,0,Air
14.04,25.74,0.2955,0.2816,0,Air
14.04,25.74,0.2968,0.2828,0,Air
14.04,25.74,0.2982,0.2841,0,Air
14.04,25.74,0.2994,0.2853,0,Air
14.04,25.74,0.3005,0.2864,0,Air
14.04,25.74,0.3021,0.2879,0,Air
14.04,25.74,0.3035,0.2892,0,Air
14.04,25.74,0.3045,0.2902,0,Air
14.04,25.74,0.3054,0.2911,0,Air
14.04,25.74,0.3064,0.2920,0,Air
14.04,25.74,0.3072,0.2927,0,Air
14.04,25.74,0.3078,0.2933,0,Air
14.04,25.74,0.3083,0.2938,0,Air
14.04,25.74,0.3086,0.2941,0,Air
14.04,25.74,0.3086,0.2941,0,Air
14.04,25.74,0.3085,0.2940,0,Air
14.04,25.74,0.3084,0.2938,0,Air
14.04,25.74,0.3081,0.2936,0,Air
14.04,25.74,0.3076,0.2931,0,Air
14.04,25.74,0.3069,0.2924,0,Air
14.04,25.74,0.3062,0.2918,0,Air
14.04,25.74,0.3055,0.2912,0,Air
14.04,25.74,0.3050,0.2906,0,Air
14.04,25.74,0.3041,0.2898,0,Air
14.04,25.74,0.3032,0.2889,0,Air
14.04,25.74,0.3025,0.2882,0,Air
14.04,25.74,0.3016,0.2874,0,Air
14.04,25.74,0.3007,0.2866,0,Air
14.04,25.74,0.2998,0.2857,0,Air
14.04,25.74,0.2991,0.2850,0,Air
14.04,25.74,0.2980,0.2840,0,Air
14.04,25.74,0.2971,0.2832,0,Air
14.04,25.74,0.2962,0.2823,0,Air
14.04,25.74,0.2952,0.2813,0,Air
14.04,25.74,0.2944,0.2805,0,Air
14.04,25.74,0.2937,0.2799,0,Air
14.04,25.74,0.2932,0.2794,0,Air
14.04,25.74,0.2929,0.2791,0,Air
14.04,25.74,0.2926,0.2788,0,Air
14.04,25.74,0.2924,0.2786,0,Air
14.04,25.74,0.2922,0.2784,0,Air
14.04,25.74,0.2920,0.2782,0,Air
14.04,25.74,0.2918,0.2781,0,Air
14.04,25.74,0.2918,0.2780,0,Air
14.04,25.74,0.2917,0.2779,0,Air
14.04,25.74,0.2916,0.2779,0,Air
14.04,25.74,0.2916,0.2779,0,Air
14.04,25.74,0.2915,0.2778,0,Air
14.04,25.74,0.2915,0.2778,0,Air
14.04,25.74,0.2916,0.2779,0,Air
14.04,25.74,0.2917,0.2780,0,Air
14.04,25.74,0.2918,0.2781,0,Air
14.04,25.74,0.2920,0.2783,0,Air
14.04,25.74,0.2922,0.2784,0,Air
14.04,25.74,0.2918,0.2781,0,Air
14.04,25.74,0.2911,0.2774,0,Air
14.04,25.74,0.2905,0.2769,0,Air
14.04,25.74,0.2902,0.2765,0,Air
14.04,25.74,0.2898,0.2762,0,Air
14.04,25.74,0.2896,0.2760,0,Air
14.04,25.74,0.2895,0.2758,0,Air
